username,post_id,timestamp,likes,comments,followers,engagement_rate,sponsored,is_video,caption,img_file,tier,caption_clean,sentiment_score,caption_length,hashtag_count,emoji_count,has_cta
makeupbymisskris,1468506888420988799,1489279684,322,54,59879.0,0.0062793299821306,0,0,"good brows are such a turn on 😏

wispy hairs in the front, subtle but defined arch, & tamed to perfection

Products used | 
@maybelline brow precise micro pencil in deep brown |
@maybelline brow drama pro palette in deep brown | 
@maybelline eyestudio brow drama sculpting brow mascara clear |

Lashes | @maybelline colossal Big Shot mascara | 
Lips | @maybelline blushing beige lipstick | 
#eyebrows #brows #browtutorial #browsonfleek #eyesbrowsonfleek #mnybrows #mnyitlook #maybelline #mnybrowdowncontest #brows #eyebrow #browdrama #browpencil #browmascara #micropencil #deepbrown",info\makeupbymisskris-1468506888420988799.jpg,mid,"good brows are such a turn on 😏 wispy hairs in the front, subtle but defined arch, & tamed to perfection Products used | brow precise micro pencil in deep brown | brow drama pro palette in deep brown | eyestudio brow drama sculpting brow mascara clear | Lashes | colossal Big Shot mascara | Lips | blushing beige lipstick | eyebrows brows browtutorial browsonfleek eyesbrowsonfleek mnybrows mnyitlook maybelline mnybrowdowncontest brows eyebrow browdrama browpencil browmascara micropencil deepbrown",0.4404,582,16,1,0
claurilion,1939475823095832011,1545423556,4971,78,52976.0,0.0953073089700996,0,0,"Fact about me: I’ve started working on my body acceptance when I realized the part of it I was used to demonize the most - my legs - was considered sexy by many. Not that anybody should tell you what is ok with you or not (everything is OK about you!), but I realized I needed to love my body at least as much as any stranger could do 🤷🏼‍♀️ now my legs are still muscled and #thick , but I can see they match good with my whole figure, cause beauty is not about measures, is all about #harmony 🌸 
Everything Mother Nature makes is #beautiful , so you are 🌿, but no media will tell you, so #fight that sick need for comparing your image to others, and go out for a walk instead - or eat 🐷",info\claurilion-1939475823095832011.jpg,mid,"Fact about me: Ive started working on my body acceptance when I realized the part of it I was used to demonize the most - my legs - was considered sexy by many. Not that anybody should tell you what is ok with you or not (everything is OK about you!), but I realized I needed to love my body at least as much as any stranger could do 🤷🏼♀️ now my legs are still muscled and thick , but I can see they match good with my whole figure, cause beauty is not about measures, is all about harmony 🌸 Everything Mother Nature makes is beautiful , so you are 🌿, but no media will tell you, so fight that sick need for comparing your image to others, and go out for a walk instead - or eat 🐷",0.9184,687,4,7,0
vip_imda,1694257202876202540,1516191219,106,9,8457.0,0.0135982026723424,0,0,머리에 뽕 넣으니까 좀 더 길어보인당 히히🙂,info\vip_imda-1694257202876202540.jpg,micro,,0.0,24,0,1,0
simplement_marilyne,1866636903757262111,1536740480,79,0,2126.0,0.0371589840075258,0,0,"💫 Pluie d'étoiles 💫
Passez un bon mercredi 🖖
⚫ 
#flatlayforever #flatlay #mood #goodmorning #bonjour #minimalism #blogpost #flatlay_ua #flatlaystyle #perfumecollection #photography #blackbloggers #prettylittleiiinspo #beautyblogger #prettyingold #star #lipstickjunkie #gold #flowers #digitalinfluencer #glitter #makeupaddict #bbloggers",info\simplement_marilyne-1866636903757262111.jpg,micro,💫 Pluie d'étoiles 💫 Passez un bon mercredi 🖖 ⚫ flatlayforever flatlay mood goodmorning bonjour minimalism blogpost flatlay_ua flatlaystyle perfumecollection photography blackbloggers prettylittleiiinspo beautyblogger prettyingold star lipstickjunkie gold flowers digitalinfluencer glitter makeupaddict bbloggers,0.0,335,23,4,0
jasmineregmi,1765470071915714253,1524680454,4071,127,154389.0,0.027191056357642,0,0,"Sun kissed ✨ 
#shophudabeauty gold sands 3D highlight palette 
#smashboxcosmetics eyeshadow palette hot punked palette 
#anastasiabeverrlyhills nastasiabeverlyhills dipbrow pomade in Ebony 
#narsissist natural radiant longwear in Aruba mixed with #ex1cosmetics invisiwear liquid foundation 4 
#colourpopcosmetics x #iluvsarahii ultra satin lipstick",info\jasmineregmi-1765470071915714253.jpg,macro,Sun kissed ✨ shophudabeauty gold sands 3D highlight palette smashboxcosmetics eyeshadow palette hot punked palette anastasiabeverrlyhills nastasiabeverlyhills dipbrow pomade in Ebony narsissist natural radiant longwear in Aruba mixed with ex1cosmetics invisiwear liquid foundation 4 colourpopcosmetics x iluvsarahii ultra satin lipstick,0.7003,348,7,1,0
actually_ashly,1801003222182568374,1528916336,2923,107,176745.0,0.0171433421030297,0,0,My birthday is about two weeks away! Who else is a summer baby?,info\actually_ashly-1801003222182568374.jpg,macro,My birthday is about two weeks away! Who else is a summer baby?,0.0,63,0,0,0
vannedoesit,1864139742241904528,1536442796,183,15,2057.0,0.0962566844919786,0,0,".
“That’s why her hair is so big,  it’s full of secretsss”
If you guys know this is my FAVORITE movie, who really knows me!? 😏 Comment MOVIE NAME below👇🏼
-
Using my @vera_mona GUILTY GLOW Highlighter KIT “EXPOSED” highlighter all over the lid 💖
& mixed @vera_mona “Forbidden” with some “Exposed” highlighter to get a Rose Champagnishhhh 🍾 color on the INNER CORNERS🙌🏼🤤
.
Custom cut my @baddieblashes in #INSTAHOE to give them more of a flared look👏🏼👏🏼👏🏼
@doseofcolors KNOCK ON WOOD Liquid Lipstick
.
‼️FULL DETAILS LATERRRR TONIGHT, STAY TUNED ‼️
.
.
#veramona #ad #vannedoesit #makeupartistworldwide #anastasiabeverlyhills #maccosmetics #selftaught #wakeupandmakeup #bretmansvanity #powerofmakeup #beautyblogger #morphebrushes #pixibeauty #popbeauty #makeuprevolution #selfie #globalmakeupartist #instaa_makeup #pr #anastasiabrows #meltcosmetics #baddieb #origins #undiscovered_muas #mariobadescu #tutorial #makeup #tatcha",info\vannedoesit-1864139742241904528.jpg,micro,". Thats why her hair is so big, its full of secretsss If you guys know this is my FAVORITE movie, who really knows me!? 😏 Comment MOVIE NAME below👇🏼 - Using my GUILTY GLOW Highlighter KIT EXPOSED highlighter all over the lid 💖 & mixed Forbidden with some Exposed highlighter to get a Rose Champagnishhhh 🍾 color on the INNER CORNERS🙌🏼🤤 . Custom cut my in INSTAHOE to give them more of a flared look👏🏼👏🏼👏🏼 KNOCK ON WOOD Liquid Lipstick . ️FULL DETAILS LATERRRR TONIGHT, STAY TUNED ️ . . veramona ad vannedoesit makeupartistworldwide anastasiabeverlyhills maccosmetics selftaught wakeupandmakeup bretmansvanity powerofmakeup beautyblogger morphebrushes pixibeauty popbeauty makeuprevolution selfie globalmakeupartist instaa_makeup pr anastasiabrows meltcosmetics baddieb origins undiscovered_muas mariobadescu tutorial makeup tatcha",0.8503,923,29,16,0
nudelipdiaries,2004522711315325575,1553177750,68,1,1494.0,0.0461847389558232,0,0,"I'm counting down the minutes until I'm sitting at The Cheesecake Factory with my favourite cheesecake in front of me! I'm way too excited for chocolate chip cookie dough cheesecake! What's your favourite kind of cheesecake?⠀⠀⠀⠀⠀⠀⠀⠀⠀
-⠀⠀⠀⠀⠀⠀⠀⠀⠀
A little Maybelline love to go with my dreams of cheesecake!⠀⠀⠀⠀⠀⠀⠀⠀⠀
-⠀⠀⠀⠀⠀⠀⠀⠀⠀
@maybelline #bblogger #bbloggers #beautyblog #beautyblogger #bbloggersca #torontoblogger #yyzblogger #makeupblogger #maybelline #maybelinecosmetics #maybellinefitme #fitmefoundation  #maybellinemakeup #maybellinenewyork #beautyreview #beautyreviews #skincarejunkie #beautytips #beautycommunity #beautyessentials #skinfirst #beautypost #beautyflatlay #canadianbeautyblogger #beautyobsessed #makeuptrends #bloggersofcanada",info\nudelipdiaries-2004522711315325575.jpg,micro,I'm counting down the minutes until I'm sitting at The Cheesecake Factory with my favourite cheesecake in front of me! I'm way too excited for chocolate chip cookie dough cheesecake! What's your favourite kind of cheesecake? - A little Maybelline love to go with my dreams of cheesecake! - bblogger bbloggers beautyblog beautyblogger bbloggersca torontoblogger yyzblogger makeupblogger maybelline maybelinecosmetics maybellinefitme fitmefoundation maybellinemakeup maybellinenewyork beautyreview beautyreviews skincarejunkie beautytips beautycommunity beautyessentials skinfirst beautypost beautyflatlay canadianbeautyblogger beautyobsessed makeuptrends bloggersofcanada,0.9483,746,27,0,0
johannaherrstedt,2024869222295088356,1555603243,10006,32,625066.0,0.0160591041586008,0,0,Making @lucas_algesjo take pics for my gram because his life is more aesthetic than mine rn ¯\_(ツ)_/¯,info\johannaherrstedt-2024869222295088356.jpg,macro,Making take pics for my gram because his life is more aesthetic than mine rn ¯\_()_/¯,0.0,101,0,0,0
naz_dermann,1289488447128413181,1467939023,38,0,42766.0,0.0008885563297946,0,0,Gulumsuyorum hep kimene! Because I am happy 😉😄,info\naz_dermann-1289488447128413181.jpg,mid,Gulumsuyorum hep kimene! Because I am happy 😉😄,0.6114,46,0,2,0
eucamillagomes,2000425572802728691,1552689333,215,12,4463.0,0.0508626484427515,0,0,🍃🌺,info\eucamillagomes-2000425572802728691.jpg,micro,,0.0,2,0,2,0
testeadora,1747350817599458849,1522520471,246,6,20149.0,0.0125068241600079,0,0,"Que lindo es viajar y conocer lugares nuevos. Hoy aprovechamos este día hermoso para conocer Mercedes, a menos de cien kilómetros de Capital Federal. La tranquilidad de estos pueblitos es impagable. Creo que uno de mis sueños es vivir en un lugar como éste, donde se respete la hora de la siesta 😆. Espero que estén teniendo un muy lindo sábado",info\testeadora-1747350817599458849.jpg,mid,"Que lindo es viajar y conocer lugares nuevos. Hoy aprovechamos este día hermoso para conocer Mercedes, a menos de cien kilómetros de Capital Federal. La tranquilidad de estos pueblitos es impagable. Creo que uno de mis sueños es vivir en un lugar como éste, donde se respete la hora de la siesta 😆. Espero que estén teniendo un muy lindo sábado",0.0,344,0,1,0
kristina_micic,1927618511477602018,1544010055,4587,1387,40771.0,0.1465257168085158,0,0,"Remember when you wanted what you currently have? 🥀 .
🥀🥀🥀GIVEAWAY🥀🥀🥀 This time with my fave lashes brand @rouge.and.rogue !! How to enter: 
1.Like this pic
2.Follow @rouge.and.rogue and me
3.Tag your friends in comments (1tag=1 entry // the more you enter the more likely you are to win, so ahead spam it👌🏻)
4. The last thing, repost this pic on your profile on insta story (tag me as well) //
This giveaway is OPEN INTERNATIONALLY and it ends on Friday 07/12/18 
I’ll choose one lucky winner🖤
Award: THE ENTIRE FERAL COLLECTION //
Good luck! 🔥
.
.
Details: 
Mask @attitudeholland 
Lashes @rouge.and.rogue 
Eyes @katvondbeauty 
Lips @inkofelation 
top @goodbyebread .
Photo: @dejan.poljvas 
Lenses: @uniqso grey
.
.
.
#giveaway #goth #redlips #makeup #makeupartist #closeup #portrait #portrait_vision #portrait_perfection #ink #inked #inkedbabes #tattoo #tattoos #alternative #alternativegirl #picoftheday #instagood",info\kristina_micic-1927618511477602018.jpg,mid,"Remember when you wanted what you currently have? 🥀 . 🥀🥀🥀GIVEAWAY🥀🥀🥀 This time with my fave lashes brand .and.rogue !! How to enter: 1.Like this pic 2.Follow .and.rogue and me 3.Tag your friends in comments (1tag=1 entry // the more you enter the more likely you are to win, so ahead spam it👌🏻) 4. The last thing, repost this pic on your profile on insta story (tag me as well) // This giveaway is OPEN INTERNATIONALLY and it ends on Friday 07/12/18 Ill choose one lucky winner🖤 Award: THE ENTIRE FERAL COLLECTION // Good luck! 🔥 . . Details: Mask Lashes .and.rogue Eyes Lips top . Photo: .poljvas Lenses: grey . . . giveaway goth redlips makeup makeupartist closeup portrait portrait_vision portrait_perfection ink inked inkedbabes tattoo tattoos alternative alternativegirl picoftheday instagood",0.851,916,18,11,1
fridacashflow,1358815556903494473,1476203458,5895,26,83201.0,0.071165010035937,0,0,brushing up for my law exam 📝,info\fridacashflow-1358815556903494473.jpg,mid,brushing up for my law exam 📝,0.0,29,0,1,0
hernandes_vaz,1221829947886842375,1459873501,22,0,1640.0,0.0134146341463414,0,0,"Boa tarde amigos.
#boatardee #barbudo #barba",info\hernandes_vaz-1221829947886842375.jpg,micro,Boa tarde amigos. boatardee barbudo barba,0.0,44,3,0,0
dicasbysandrapinatto,1902001562927185622,1540956276,1575,29,84896.0,0.0188937052393516,0,0,"Deixando nosso super #boanoite aí no seu feed 🚢 .
.
#caribe #cruzeiro #royalcaribbeaninternational #bahamas @royalcaribbean #enchantmentoftheseas",info\dicasbysandrapinatto-1902001562927185622.jpg,mid,Deixando nosso super boanoite aí no seu feed 🚢 . . caribe cruzeiro royalcaribbeaninternational bahamas enchantmentoftheseas,0.0,145,6,1,0
flukeofmakeup,1922751420327798671,1543429852,5338,135,97557.0,0.0561005360968459,0,0,Love this guy so damn much❤️,info\flukeofmakeup-1922751420327798671.jpg,mid,Love this guy so damn much❤️,0.6124,28,0,2,0
stephanieorosz_,1156996473620895053,1452144749,29,0,2413.0,0.0120182345627849,0,0,🙈,info\stephanieorosz_-1156996473620895053.jpg,micro,,0.0,1,0,1,0
shaneeseracquel,1809821897028793902,1529967604,53,0,7824.0,0.0067740286298568,0,0,"Link in my BIO✨ ·
·
·
·
·
·
·
🔸 Foundation: @fentybeauty in #420 & #440 🔸 Setting Powder: @airspunofficial 🔸 Face Powder: @lorealmakeup in C7
🔸 Highlighter: @milanicosmetics in Golden Light
🔸Lips: @niveausa in A Kiss Of Shimmer 🔸Lashes: @kissproducts Ever EZ Lash # 11
🔸Brows: @nyxcosmetics in Espresso",info\shaneeseracquel-1809821897028793902.jpg,micro,Link in my BIO✨ · · · · · · · 🔸 Foundation: in 420 & 440 🔸 Setting Powder: 🔸 Face Powder: in C7 🔸 Highlighter: in Golden Light 🔸Lips: in A Kiss Of Shimmer 🔸Lashes: Ever EZ Lash # 11 🔸Brows: in Espresso,0.0,302,2,8,0
hairbyfranco,1975599379307596615,1549729820,414,7,68730.0,0.0061254183035064,0,0,"No one told me today’s weather forecast called for cloudy skies💁🏻‍♂️ ☔️ -shadow rooted with @pravana #purpletourmaline  #violet into #silver and #lusciouslavender .
.
.
#pravanacollective
#modernsalon
#americansalon
#behindthechair
#beautylaunchpad
#hotonbeauty
#framar
#cosmoprofbeauty
#saloncentric
#fuckinghair
#hairofinstagram
#picoftheday
#hudabeauty
#licensedtocreate 
#ittakesapro
#hottoolspro
#stylistssupportingstylist
#artistssupportingartist",info\hairbyfranco-1975599379307596615.jpg,mid,No one told me todays weather forecast called for cloudy skies💁🏻♂️ ☔️ -shadow rooted with purpletourmaline violet into silver and lusciouslavender . . . pravanacollective modernsalon americansalon behindthechair beautylaunchpad hotonbeauty framar cosmoprofbeauty saloncentric fuckinghair hairofinstagram picoftheday hudabeauty licensedtocreate ittakesapro hottoolspro stylistssupportingstylist artistssupportingartist,0.0,452,22,6,0
